,Frame Time,ubitdepth,ymin,ylow,yavg,yhigh,ymax,umin,ulow,uavg,uhigh,umax,vmin,vlow,vavg,vhigh,vmax,satmin,satlow,satavg,sathigh,satmax,huemed,hueavg,ydif,udif,vdif,ybitdepth,vbitdepth
2057,68.602,10.0,4.0,147.0,301.431,648.0,939.0,128.0,430.0,473.976,515.0,640.0,394.0,508.0,535.557,568.0,676.0,0.0,5.0,49.0993,97.0,384.0,123.0,134.224,8.18222,14.1834,10.4364,10.0,10.0
2058,68.635,10.0,4.0,147.0,302.329,650.0,863.0,95.0,430.0,474.05,515.0,699.0,420.0,508.0,536.008,568.0,683.0,0.0,5.0,49.3266,97.0,421.0,124.0,134.508,8.32426,14.3099,10.3755,10.0,10.0
2059,68.669,10.0,4.0,147.0,301.777,649.0,867.0,102.0,430.0,473.52,515.0,696.0,416.0,508.0,536.071,569.0,692.0,0.0,5.0,49.7673,98.0,411.0,123.0,134.401,7.39001,14.2638,10.4297,10.0,10.0
2060,68.702,10.0,4.0,147.0,301.82,648.0,852.0,118.0,429.0,473.662,515.0,685.0,398.0,508.0,535.465,568.0,688.0,0.0,5.0,49.4775,98.0,394.0,123.0,134.301,8.09215,14.2267,10.3245,10.0,10.0
2061,68.735,10.0,4.0,147.0,302.475,649.0,866.0,132.0,430.0,474.457,515.0,686.0,398.0,508.0,535.608,568.0,702.0,0.0,5.0,48.7948,96.0,381.0,124.0,134.835,7.36227,14.2979,10.3754,10.0,10.0
2062,68.769,10.0,4.0,147.0,301.517,647.0,922.0,110.0,431.0,474.77,515.0,666.0,416.0,508.0,535.272,568.0,680.0,0.0,5.0,48.3742,96.0,405.0,123.0,134.599,7.83004,14.0916,10.4217,10.0,10.0
2063,68.802,10.0,4.0,147.0,301.701,648.0,858.0,126.0,429.0,473.508,515.0,688.0,412.0,508.0,535.21,568.0,678.0,0.0,5.0,49.3473,98.0,388.0,122.0,133.374,8.08458,14.0686,10.2797,10.0,10.0
2064,68.835,10.0,4.0,147.0,301.957,649.0,856.0,106.0,430.0,473.821,515.0,674.0,412.0,508.0,535.491,568.0,686.0,0.0,5.0,49.1645,97.0,407.0,123.0,133.91,7.34187,14.1754,10.3382,10.0,10.0
2065,68.869,10.0,4.0,148.0,302.652,650.0,851.0,111.0,430.0,474.253,515.0,665.0,412.0,508.0,534.985,567.0,677.0,0.0,5.0,48.7652,96.0,402.0,123.0,133.999,8.10625,14.0628,10.2576,10.0,10.0
2066,68.902,10.0,4.0,147.0,303.05,651.0,852.0,102.0,430.0,474.388,515.0,688.0,389.0,508.0,534.71,567.0,685.0,0.0,5.0,48.5481,96.0,413.0,123.0,133.886,7.38068,14.2258,10.3806,10.0,10.0
2067,68.936,10.0,4.0,147.0,301.325,650.0,855.0,107.0,430.0,474.264,516.0,675.0,398.0,508.0,534.777,566.0,678.0,0.0,5.0,48.5805,96.0,407.0,123.0,134.307,8.28647,14.1035,10.3494,10.0,10.0
2068,68.969,10.0,4.0,147.0,302.053,650.0,846.0,128.0,429.0,473.507,514.0,723.0,424.0,508.0,535.138,568.0,685.0,0.0,5.0,49.2108,98.0,386.0,122.0,132.052,7.89955,14.1533,10.4338,10.0,10.0
2069,69.002,10.0,4.0,147.0,302.061,650.0,850.0,118.0,430.0,473.958,514.0,684.0,422.0,508.0,535.185,567.0,703.0,0.0,5.0,48.9229,97.0,396.0,123.0,132.658,7.36084,14.0772,10.3198,10.0,10.0
2070,69.036,10.0,4.0,148.0,302.581,650.0,859.0,95.0,430.0,473.823,514.0,677.0,414.0,508.0,534.927,566.0,783.0,0.0,5.0,48.9003,97.0,420.0,122.0,132.601,7.82218,14.0223,10.3219,10.0,10.0
2071,69.069,10.0,4.0,147.0,302.505,650.0,849.0,103.0,430.0,473.5,514.0,688.0,436.0,508.0,535.12,567.0,807.0,0.0,5.0,49.2614,97.0,415.0,122.0,132.367,7.56109,14.1116,10.3059,10.0,10.0
2072,69.102,10.0,4.0,147.0,301.996,649.0,850.0,115.0,430.0,473.58,514.0,698.0,412.0,508.0,534.922,567.0,802.0,0.0,5.0,49.2633,98.0,399.0,122.0,132.49,8.41596,14.2074,10.3727,10.0,10.0
2073,69.136,10.0,4.0,148.0,302.844,650.0,857.0,128.0,430.0,474.062,515.0,712.0,422.0,508.0,535.108,567.0,803.0,0.0,5.0,48.7856,96.0,386.0,123.0,133.135,8.04821,14.1784,10.2856,10.0,10.0
2074,69.169,10.0,4.0,147.0,303.089,651.0,852.0,96.0,430.0,474.035,515.0,906.0,419.0,508.0,534.974,568.0,691.0,0.0,5.0,48.928,96.0,428.0,123.0,133.499,7.60117,14.1638,10.4367,10.0,10.0
2075,69.202,10.0,4.0,148.0,303.008,651.0,927.0,101.0,429.0,473.381,514.0,911.0,394.0,508.0,534.718,567.0,692.0,0.0,5.0,49.3428,97.0,413.0,122.0,131.884,8.08107,14.1359,10.4139,10.0,10.0
2076,69.236,10.0,4.0,147.0,302.878,651.0,851.0,118.0,429.0,473.026,514.0,833.0,408.0,508.0,534.583,567.0,675.0,0.0,5.0,49.5413,97.0,397.0,122.0,131.618,7.40269,14.1646,10.5336,10.0,10.0
2077,69.269,10.0,4.0,148.0,303.277,649.0,855.0,106.0,429.0,473.377,514.0,843.0,412.0,508.0,535.176,567.0,690.0,0.0,5.0,49.4692,98.0,410.0,122.0,132.752,8.10825,14.0913,10.4854,10.0,10.0
2078,69.303,10.0,4.0,148.0,302.621,649.0,857.0,107.0,430.0,473.544,514.0,699.0,433.0,508.0,535.087,568.0,696.0,0.0,5.0,49.2908,97.0,407.0,122.0,132.378,8.14887,14.0669,10.2484,10.0,10.0
2079,69.336,10.0,4.0,148.0,302.661,649.0,895.0,86.0,428.0,473.357,514.0,709.0,388.0,508.0,535.527,568.0,682.0,0.0,5.0,49.5799,98.0,430.0,123.0,133.513,7.33358,14.2428,10.361,10.0,10.0
2080,69.369,10.0,4.0,149.0,303.114,649.0,864.0,134.0,430.0,473.57,514.0,683.0,388.0,508.0,534.835,566.0,690.0,0.0,5.0,49.0698,96.0,381.0,122.0,132.476,8.21574,14.2094,10.4894,10.0,10.0
2081,69.403,10.0,4.0,148.0,302.802,650.0,871.0,135.0,430.0,474.063,515.0,651.0,422.0,508.0,534.948,567.0,674.0,0.0,5.0,48.8073,96.0,378.0,123.0,133.912,7.55174,14.2019,10.4006,10.0,10.0
2082,69.436,10.0,4.0,148.0,303.389,650.0,849.0,114.0,429.0,473.656,515.0,679.0,398.0,509.0,535.616,568.0,684.0,0.0,5.0,49.4048,98.0,402.0,123.0,134.702,7.95072,13.9987,10.3164,10.0,10.0
2083,69.469,10.0,4.0,148.0,303.009,650.0,858.0,110.0,429.0,472.856,514.0,694.0,412.0,508.0,535.646,568.0,686.0,0.0,5.0,50.0451,98.0,405.0,123.0,132.145,8.21685,14.1342,10.3763,10.0,10.0
2084,69.503,10.0,4.0,147.0,302.651,650.0,857.0,128.0,430.0,473.262,514.0,662.0,413.0,509.0,535.702,568.0,687.0,0.0,5.0,49.6939,98.0,391.0,123.0,133.22,7.45565,14.1106,10.3874,10.0,10.0
2085,69.536,10.0,4.0,147.0,303.566,650.0,886.0,118.0,429.0,473.364,514.0,664.0,380.0,508.0,535.105,568.0,740.0,0.0,5.0,49.3733,97.0,396.0,122.0,132.089,8.10876,14.1232,10.4436,10.0,10.0
2086,69.57,10.0,4.0,147.0,303.49,650.0,859.0,94.0,430.0,473.785,514.0,684.0,388.0,508.0,535.194,568.0,672.0,0.0,5.0,49.0713,96.0,424.0,123.0,132.547,7.3699,14.1509,10.4493,10.0,10.0
2087,69.603,10.0,4.0,148.0,302.626,650.0,853.0,92.0,430.0,473.835,514.0,699.0,384.0,508.0,535.086,567.0,681.0,0.0,5.0,49.0608,96.0,421.0,123.0,132.611,8.28677,14.1232,10.2826,10.0,10.0
2088,69.636,10.0,4.0,148.0,303.05,651.0,842.0,124.0,430.0,473.409,514.0,724.0,420.0,508.0,535.49,568.0,689.0,0.0,5.0,49.4123,97.0,395.0,123.0,132.898,8.32327,14.1227,10.2752,10.0,10.0
2089,69.67,10.0,4.0,149.0,303.685,652.0,866.0,124.0,430.0,473.223,514.0,666.0,412.0,508.0,535.712,568.0,682.0,0.0,5.0,49.7782,97.0,389.0,123.0,133.279,7.41223,14.2915,10.351,10.0,10.0
2090,69.703,10.0,4.0,149.0,303.239,651.0,858.0,106.0,430.0,473.502,514.0,678.0,398.0,508.0,535.224,567.0,674.0,0.0,5.0,49.3539,96.0,410.0,122.0,132.754,8.06003,14.2565,10.3675,10.0,10.0
2091,69.736,10.0,4.0,148.0,302.795,650.0,849.0,104.0,430.0,473.363,514.0,684.0,420.0,508.0,535.562,567.0,674.0,0.0,5.0,49.5232,97.0,410.0,123.0,132.384,7.47861,13.8902,10.3112,10.0,10.0
2092,69.77,10.0,4.0,153.0,304.864,650.0,933.0,118.0,430.0,474.097,516.0,709.0,423.0,509.0,535.407,567.0,672.0,0.0,5.0,49.1872,97.0,399.0,123.0,136.724,8.20045,13.9233,10.4058,10.0,10.0
2093,69.803,10.0,4.0,245.0,531.78,767.0,921.0,114.0,498.0,511.241,523.0,628.0,438.0,502.0,511.464,520.0,589.0,0.0,3.0,11.8242,25.0,401.0,180.0,171.276,348.854,41.8291,27.6622,10.0,10.0
2094,69.836,10.0,4.0,247.0,531.599,768.0,927.0,120.0,498.0,511.02,523.0,613.0,437.0,501.0,511.354,520.0,586.0,0.0,3.0,11.7893,25.0,396.0,170.0,169.277,8.95646,13.7584,9.86587,10.0,10.0
2095,69.87,10.0,4.0,247.0,530.211,766.0,896.0,114.0,498.0,511.112,524.0,614.0,433.0,501.0,511.453,520.0,582.0,0.0,3.0,12.0332,26.0,400.0,172.0,170.214,10.0235,13.8257,9.92755,10.0,10.0
2096,69.903,10.0,4.0,247.0,530.887,768.0,930.0,103.0,498.0,511.165,523.0,613.0,430.0,501.0,511.484,521.0,582.0,0.0,3.0,12.0591,26.0,410.0,177.0,169.794,7.78682,13.9818,10.185,10.0,10.0
2097,69.937,10.0,4.0,245.0,529.839,767.0,904.0,86.0,498.0,511.294,523.0,609.0,400.0,501.0,511.31,520.0,584.0,0.0,3.0,11.9383,25.0,426.0,180.0,170.6,10.607,13.728,10.1008,10.0,10.0
2098,69.97,10.0,4.0,245.0,530.217,768.0,900.0,94.0,498.0,511.171,523.0,606.0,430.0,501.0,511.425,521.0,586.0,0.0,3.0,12.0006,25.0,421.0,176.0,170.107,9.10159,13.5626,10.0833,10.0,10.0
2099,70.003,10.0,4.0,246.0,530.417,768.0,841.0,104.0,498.0,511.491,524.0,617.0,425.0,501.0,511.347,520.0,585.0,0.0,3.0,11.9451,25.0,410.0,180.0,171.512,8.67996,13.8577,10.2316,10.0,10.0
2100,70.037,10.0,4.0,247.0,531.271,769.0,929.0,119.0,498.0,511.085,524.0,617.0,434.0,501.0,511.308,520.0,587.0,0.0,3.0,12.1391,26.0,397.0,173.0,169.663,9.87159,13.9567,10.2051,10.0,10.0
2101,70.07,10.0,4.0,247.0,532.028,770.0,929.0,102.0,498.0,511.252,523.0,611.0,434.0,501.0,511.503,521.0,595.0,0.0,3.0,12.0247,25.0,412.0,180.0,171.189,8.34114,14.1256,10.3715,10.0,10.0
2102,70.103,10.0,4.0,247.0,530.374,769.0,844.0,118.0,498.0,511.243,523.0,617.0,422.0,501.0,511.406,520.0,580.0,0.0,3.0,11.9945,25.0,398.0,180.0,169.618,9.56328,13.7816,10.1638,10.0,10.0
2103,70.137,10.0,4.0,247.0,532.186,771.0,923.0,101.0,498.0,511.273,524.0,646.0,413.0,501.0,511.406,520.0,581.0,0.0,3.0,11.9824,25.0,417.0,180.0,170.193,8.65075,13.8509,10.1112,10.0,10.0
2104,70.17,10.0,4.0,246.0,531.43,770.0,925.0,120.0,498.0,511.177,523.0,616.0,440.0,501.0,511.393,520.0,586.0,0.0,3.0,12.0052,25.0,396.0,175.0,169.439,8.45706,13.8709,10.2347,10.0,10.0
2105,70.203,10.0,4.0,246.0,531.243,770.0,930.0,103.0,498.0,511.275,524.0,609.0,423.0,501.0,511.38,520.0,583.0,0.0,3.0,12.0662,26.0,410.0,180.0,170.486,10.1982,13.7984,10.1747,10.0,10.0
2106,70.237,10.0,4.0,245.0,531.445,770.0,929.0,82.0,498.0,511.013,523.0,612.0,434.0,501.0,511.464,521.0,592.0,0.0,3.0,12.0391,26.0,434.0,170.0,168.543,8.77242,13.9711,10.2312,10.0,10.0
2107,70.27,10.0,4.0,246.0,530.993,770.0,922.0,118.0,498.0,511.199,524.0,632.0,440.0,501.0,511.393,520.0,639.0,0.0,3.0,12.1048,26.0,397.0,180.0,170.067,8.60674,14.1433,10.3091,10.0,10.0
2108,70.304,10.0,4.0,246.0,531.547,771.0,872.0,123.0,498.0,511.146,523.0,616.0,437.0,501.0,511.3,520.0,604.0,0.0,3.0,12.0784,26.0,393.0,180.0,170.236,9.08911,13.932,10.0499,10.0,10.0
2109,70.337,10.0,4.0,246.0,531.673,770.0,928.0,114.0,498.0,511.312,524.0,609.0,433.0,501.0,511.314,520.0,586.0,0.0,3.0,11.9377,25.0,403.0,172.0,169.426,8.40536,14.0258,10.2055,10.0,10.0
2110,70.37,10.0,4.0,246.0,530.94,770.0,892.0,96.0,498.0,511.301,523.0,622.0,438.0,501.0,511.368,520.0,603.0,0.0,3.0,11.8193,25.0,421.0,180.0,170.867,9.18387,13.7816,10.1713,10.0,10.0
2111,70.404,10.0,4.0,244.0,530.332,770.0,869.0,118.0,498.0,511.241,523.0,626.0,428.0,501.0,511.488,520.0,592.0,0.0,3.0,11.9631,25.0,396.0,180.0,170.567,8.00961,13.8353,10.1642,10.0,10.0
2112,70.437,10.0,4.0,243.0,528.618,767.0,929.0,124.0,499.0,511.41,523.0,618.0,438.0,501.0,511.351,520.0,682.0,0.0,3.0,11.8192,25.0,392.0,180.0,170.684,9.87455,13.7729,10.1517,10.0,10.0
2113,70.47,10.0,4.0,245.0,529.913,769.0,923.0,99.0,498.0,511.087,523.0,613.0,417.0,501.0,511.431,520.0,582.0,0.0,3.0,11.9356,25.0,416.0,177.0,170.059,8.68775,13.6449,10.1594,10.0,10.0
2114,70.504,10.0,4.0,243.0,529.281,768.0,923.0,97.0,498.0,511.302,523.0,614.0,428.0,501.0,511.511,520.0,585.0,0.0,3.0,11.9064,25.0,419.0,180.0,170.573,8.07848,13.8741,10.0848,10.0,10.0
2115,70.537,10.0,4.0,243.0,529.359,768.0,926.0,166.0,498.0,511.258,523.0,618.0,435.0,501.0,511.358,520.0,582.0,0.0,3.0,11.9215,25.0,348.0,172.0,169.018,9.94158,13.7918,10.1313,10.0,10.0
2116,70.571,10.0,4.0,243.0,529.758,769.0,928.0,114.0,498.0,511.163,523.0,613.0,421.0,501.0,511.401,520.0,582.0,0.0,3.0,11.904,25.0,401.0,177.0,169.47,9.1363,13.7617,10.1333,10.0,10.0
2117,70.604,10.0,4.0,243.0,528.067,767.0,925.0,114.0,498.0,511.283,524.0,614.0,432.0,501.0,511.348,520.0,592.0,0.0,3.0,12.0445,25.0,398.0,180.0,170.203,10.2183,13.7237,10.0868,10.0,10.0
2118,70.637,10.0,4.0,245.0,530.082,770.0,836.0,104.0,498.0,511.196,523.0,614.0,436.0,501.0,511.336,520.0,646.0,0.0,3.0,11.9547,25.0,413.0,180.0,170.629,9.66615,13.8434,10.1647,10.0,10.0
2119,70.671,10.0,4.0,243.0,529.108,768.0,928.0,110.0,498.0,511.425,524.0,618.0,424.0,501.0,511.371,520.0,578.0,0.0,3.0,11.982,25.0,404.0,180.0,171.136,8.13817,13.9522,10.2356,10.0,10.0
2120,70.704,10.0,4.0,244.0,529.94,769.0,927.0,134.0,498.0,511.227,523.0,610.0,439.0,501.0,511.363,520.0,586.0,0.0,3.0,11.9078,25.0,381.0,180.0,171.334,9.26789,13.7362,10.0968,10.0,10.0
2121,70.737,10.0,4.0,244.0,530.451,770.0,929.0,120.0,498.0,511.19,523.0,614.0,424.0,501.0,511.299,520.0,588.0,0.0,3.0,11.9758,26.0,394.0,173.0,169.248,8.52221,13.7538,10.2249,10.0,10.0
2122,70.771,10.0,4.0,243.0,528.691,768.0,924.0,90.0,498.0,511.458,524.0,639.0,424.0,501.0,511.515,521.0,620.0,0.0,3.0,11.9926,25.0,426.0,180.0,171.567,12.5523,13.8492,10.1925,10.0,10.0
2123,70.804,10.0,4.0,244.0,530.356,770.0,929.0,108.0,498.0,511.326,523.0,622.0,430.0,501.0,511.463,521.0,683.0,0.0,3.0,12.0083,26.0,408.0,180.0,171.638,10.9855,13.7056,10.0769,10.0,10.0
2124,70.837,10.0,4.0,244.0,530.071,770.0,929.0,124.0,498.0,511.022,523.0,608.0,436.0,501.0,511.45,521.0,589.0,0.0,3.0,12.0029,26.0,392.0,172.0,169.44,8.54887,13.9106,10.1804,10.0,10.0
2125,70.871,10.0,4.0,244.0,530.542,770.0,885.0,130.0,498.0,511.171,523.0,603.0,416.0,501.0,511.615,521.0,592.0,0.0,3.0,11.9351,25.0,385.0,180.0,169.996,10.7118,13.7851,10.1204,10.0,10.0
2126,70.904,10.0,4.0,244.0,531.173,770.0,924.0,114.0,498.0,511.233,523.0,624.0,424.0,501.0,511.507,521.0,583.0,0.0,3.0,11.9446,25.0,404.0,180.0,169.982,9.28822,13.7238,10.1344,10.0,10.0
2127,70.938,10.0,4.0,244.0,529.333,768.0,927.0,124.0,498.0,510.996,523.0,625.0,434.0,501.0,511.427,520.0,585.0,0.0,3.0,11.9824,25.0,391.0,168.0,168.938,9.74571,13.8931,10.0997,10.0,10.0
2128,70.971,10.0,4.0,243.0,529.519,768.0,929.0,132.0,498.0,511.248,524.0,628.0,434.0,501.0,511.522,521.0,595.0,0.0,3.0,12.0335,26.0,383.0,180.0,171.799,8.93005,14.0057,10.1944,10.0,10.0
2129,71.004,10.0,4.0,243.0,529.376,768.0,844.0,92.0,498.0,511.342,524.0,612.0,416.0,501.0,511.409,520.0,584.0,0.0,3.0,12.0423,25.0,421.0,180.0,171.224,8.07643,14.0185,10.1925,10.0,10.0
2130,71.038,10.0,4.0,244.0,529.503,769.0,929.0,48.0,498.0,511.369,524.0,611.0,420.0,501.0,511.499,520.0,594.0,0.0,3.0,11.8827,25.0,471.0,180.0,171.423,9.67664,13.7711,10.0502,10.0,10.0
2131,71.071,10.0,4.0,244.0,530.064,769.0,928.0,118.0,498.0,511.38,524.0,613.0,430.0,501.0,511.395,520.0,594.0,0.0,3.0,11.9939,25.0,397.0,180.0,171.086,8.76428,13.7427,10.1119,10.0,10.0
2132,71.104,10.0,4.0,243.0,528.283,767.0,916.0,118.0,498.0,511.35,524.0,645.0,431.0,501.0,511.429,520.0,583.0,0.0,3.0,11.9745,25.0,398.0,180.0,171.15,9.92539,13.9104,10.0582,10.0,10.0
2133,71.138,10.0,4.0,243.0,529.27,769.0,930.0,110.0,498.0,511.225,523.0,629.0,416.0,501.0,511.511,521.0,597.0,0.0,3.0,11.9987,25.0,403.0,180.0,171.324,11.827,13.9113,9.98897,10.0,10.0
2134,71.171,10.0,4.0,243.0,529.365,769.0,930.0,79.0,498.0,511.253,523.0,604.0,430.0,501.0,511.431,520.0,583.0,0.0,3.0,11.9146,25.0,436.0,180.0,170.037,8.66676,13.7874,10.119,10.0,10.0
2135,71.204,10.0,4.0,243.0,529.585,769.0,930.0,124.0,498.0,511.289,523.0,603.0,425.0,501.0,511.483,521.0,651.0,0.0,3.0,11.9402,26.0,391.0,180.0,170.73,9.60103,13.6227,10.1219,10.0,10.0
2136,71.238,10.0,4.0,244.0,530.237,770.0,908.0,124.0,498.0,511.152,523.0,604.0,436.0,501.0,511.397,520.0,674.0,0.0,3.0,11.9266,25.0,391.0,180.0,169.976,8.07522,13.8612,10.2768,10.0,10.0
2137,71.271,10.0,4.0,244.0,529.675,769.0,885.0,115.0,498.0,511.307,524.0,609.0,425.0,501.0,511.42,520.0,679.0,0.0,3.0,12.0957,26.0,398.0,180.0,171.5,9.85383,13.901,10.2233,10.0,10.0
2138,71.305,10.0,4.0,243.0,529.145,769.0,890.0,103.0,498.0,511.226,523.0,599.0,424.0,501.0,511.295,520.0,665.0,0.0,3.0,11.9755,25.0,415.0,177.0,169.725,9.16433,13.6834,10.1484,10.0,10.0
2139,71.338,10.0,4.0,243.0,528.968,768.0,927.0,124.0,498.0,511.363,523.0,606.0,418.0,501.0,511.381,520.0,787.0,0.0,3.0,12.0692,26.0,392.0,180.0,171.976,7.91379,13.922,10.177,10.0,10.0
2140,71.371,10.0,4.0,243.0,529.728,769.0,840.0,132.0,498.0,511.313,524.0,616.0,440.0,501.0,511.461,521.0,755.0,0.0,3.0,11.9853,25.0,380.0,180.0,171.311,9.77256,13.7781,10.0805,10.0,10.0
2141,71.405,10.0,4.0,244.0,530.525,770.0,836.0,102.0,498.0,511.193,523.0,618.0,428.0,501.0,511.435,520.0,621.0,0.0,3.0,11.9484,25.0,423.0,180.0,170.818,8.93135,13.86,10.2147,10.0,10.0
2142,71.438,10.0,4.0,243.0,529.822,770.0,926.0,95.0,499.0,511.451,523.0,609.0,406.0,501.0,511.551,521.0,606.0,0.0,3.0,11.8482,25.0,421.0,180.0,171.54,9.43933,13.6377,10.1099,10.0,10.0
2143,71.471,10.0,4.0,244.0,530.216,770.0,923.0,111.0,498.0,511.167,523.0,602.0,411.0,501.0,511.56,521.0,696.0,0.0,3.0,11.9265,25.0,404.0,180.0,170.764,9.44894,13.5561,10.0329,10.0,10.0
2144,71.505,10.0,4.0,244.0,530.465,769.0,923.0,48.0,498.0,511.245,523.0,608.0,424.0,501.0,511.576,521.0,662.0,0.0,3.0,11.9617,25.0,486.0,180.0,170.58,7.95625,13.7996,10.2095,10.0,10.0
2145,71.538,10.0,4.0,245.0,530.968,770.0,930.0,117.0,499.0,511.44,523.0,612.0,352.0,501.0,511.574,521.0,580.0,0.0,3.0,11.8513,25.0,398.0,180.0,172.791,8.7935,13.7636,10.0854,10.0,10.0
2146,71.572,10.0,4.0,245.0,531.502,771.0,929.0,54.0,498.0,511.071,523.0,613.0,416.0,501.0,511.452,520.0,585.0,0.0,3.0,11.934,25.0,462.0,180.0,170.338,7.77474,13.8549,10.1633,10.0,10.0
2147,71.605,10.0,4.0,244.0,529.464,769.0,926.0,106.0,498.0,511.329,523.0,608.0,440.0,501.0,511.431,520.0,648.0,0.0,3.0,11.9047,25.0,411.0,180.0,171.446,10.4702,13.7294,10.0937,10.0,10.0
2148,71.638,10.0,4.0,244.0,530.524,771.0,930.0,127.0,498.0,511.121,523.0,618.0,437.0,501.0,511.599,521.0,590.0,0.0,3.0,11.9148,25.0,388.0,180.0,169.824,10.7665,13.7828,10.0535,10.0,10.0
2149,71.672,10.0,4.0,244.0,530.677,770.0,923.0,74.0,499.0,511.409,523.0,616.0,417.0,501.0,511.508,520.0,586.0,0.0,3.0,11.8058,25.0,438.0,180.0,172.182,9.07436,13.8882,10.0797,10.0,10.0
2150,71.705,10.0,4.0,244.0,530.625,770.0,929.0,84.0,498.0,511.3,523.0,618.0,430.0,501.0,511.385,520.0,580.0,0.0,3.0,11.8461,25.0,435.0,180.0,171.22,10.021,13.7376,9.90296,10.0,10.0
2151,71.738,10.0,4.0,244.0,531.503,771.0,836.0,119.0,499.0,511.369,523.0,610.0,424.0,501.0,511.562,520.0,583.0,0.0,3.0,11.7961,25.0,398.0,180.0,171.199,7.98445,13.8928,9.99474,10.0,10.0
2152,71.772,10.0,4.0,246.0,530.924,771.0,915.0,134.0,498.0,511.369,523.0,611.0,428.0,501.0,511.596,521.0,580.0,0.0,3.0,11.9097,26.0,381.0,180.0,171.579,9.29745,13.6378,10.0104,10.0,10.0
2153,71.805,10.0,4.0,243.0,529.256,769.0,836.0,102.0,498.0,511.232,523.0,606.0,406.0,501.0,511.556,521.0,582.0,0.0,3.0,12.0053,26.0,412.0,180.0,170.475,9.08044,13.8051,10.1096,10.0,10.0
2154,71.838,10.0,4.0,243.0,530.145,770.0,914.0,96.0,498.0,511.162,523.0,618.0,424.0,501.0,511.503,520.0,586.0,0.0,3.0,11.9862,25.0,421.0,180.0,169.774,7.97087,13.9305,10.1203,10.0,10.0
2155,71.872,10.0,4.0,244.0,530.382,770.0,931.0,106.0,498.0,511.335,523.0,620.0,424.0,501.0,511.48,520.0,587.0,0.0,3.0,11.9303,25.0,415.0,180.0,171.593,10.034,14.0027,10.1553,10.0,10.0
2156,71.905,10.0,4.0,245.0,530.962,770.0,928.0,118.0,498.0,511.06,523.0,619.0,434.0,501.0,511.489,520.0,584.0,0.0,3.0,11.9217,25.0,398.0,172.0,169.377,9.1853,13.7761,10.0256,10.0,10.0
2157,71.939,10.0,4.0,245.0,530.424,770.0,922.0,114.0,498.0,511.305,523.0,614.0,420.0,501.0,511.397,520.0,578.0,0.0,3.0,12.02,26.0,399.0,180.0,171.194,10.1178,13.8822,10.2001,10.0,10.0
2158,71.972,10.0,4.0,245.0,530.924,771.0,885.0,36.0,498.0,511.268,523.0,609.0,424.0,501.0,511.435,520.0,582.0,0.0,3.0,12.031,26.0,481.0,180.0,170.202,14.4063,13.8401,10.099,10.0,10.0
2159,72.005,10.0,4.0,244.0,530.677,770.0,930.0,106.0,498.0,511.145,523.0,613.0,436.0,501.0,511.47,520.0,589.0,0.0,3.0,12.0547,26.0,409.0,180.0,169.577,9.46569,13.966,10.0954,10.0,10.0
2160,72.039,10.0,4.0,244.0,530.456,770.0,923.0,114.0,498.0,511.407,524.0,623.0,438.0,501.0,511.546,521.0,639.0,0.0,3.0,11.9818,25.0,403.0,180.0,171.401,10.7439,13.8807,10.0448,10.0,10.0
2161,72.072,10.0,4.0,244.0,531.403,771.0,851.0,118.0,498.0,511.203,523.0,621.0,416.0,501.0,511.491,520.0,678.0,0.0,3.0,11.9741,26.0,396.0,180.0,170.535,8.39013,14.0683,10.2448,10.0,10.0
2162,72.105,10.0,4.0,245.0,530.772,770.0,925.0,100.0,498.0,511.368,524.0,623.0,412.0,501.0,511.643,521.0,652.0,0.0,3.0,11.9946,25.0,415.0,180.0,171.435,9.26571,13.9718,10.2183,10.0,10.0
2163,72.139,10.0,4.0,244.0,531.152,771.0,874.0,128.0,498.0,511.342,523.0,606.0,434.0,501.0,511.567,520.0,607.0,0.0,3.0,11.8432,25.0,389.0,180.0,171.96,8.48612,13.9121,10.1382,10.0,10.0
2164,72.172,10.0,4.0,244.0,530.588,770.0,929.0,128.0,498.0,511.272,523.0,614.0,424.0,501.0,511.601,520.0,579.0,0.0,3.0,11.7536,25.0,390.0,180.0,170.243,7.87078,13.6958,10.1266,10.0,10.0
2165,72.205,10.0,4.0,244.0,530.477,770.0,929.0,122.0,498.0,511.197,523.0,628.0,416.0,501.0,511.499,520.0,578.0,0.0,3.0,11.8126,25.0,391.0,180.0,171.226,10.3285,13.6612,10.0121,10.0,10.0
2166,72.239,10.0,4.0,244.0,531.013,771.0,930.0,100.0,498.0,511.269,524.0,622.0,420.0,501.0,511.331,520.0,581.0,0.0,3.0,11.9972,26.0,419.0,180.0,170.863,9.52791,13.8979,10.0615,10.0,10.0
2167,72.272,10.0,4.0,243.0,529.823,770.0,855.0,106.0,498.0,511.189,523.0,603.0,434.0,501.0,511.608,521.0,585.0,0.0,3.0,11.9047,25.0,411.0,180.0,170.382,8.84061,13.9676,10.0953,10.0,10.0
2168,72.306,10.0,4.0,245.0,530.889,770.0,922.0,118.0,498.0,511.258,523.0,605.0,438.0,501.0,511.372,520.0,576.0,0.0,3.0,11.7733,25.0,397.0,180.0,170.533,8.7056,13.7685,9.89869,10.0,10.0
